CarPark,Category,Saturday_Rate,Sunday_PublicHoliday_Rate,WeekDays_Rate_1,WeekDays_Rate_2,_id,address,car_park_basement,car_park_decks,car_park_no,car_park_type,coordinates,free_parking,gantry_height,geometries,lat,lon,name,night_parking,parkingSystem,ppCode,ppName,rate,rateRange,schedules,short_term_parking,source,type,type_of_parking_system,x_coord,y_coord
,,,,,,,,,,,,"[[103.8141205689115, 1.324476796245384]]",,,"[{""coordinates""=>""25863.4915,34079.5138""}]",,,,,C,A0025,ADAM ROAD / DUNEARN CLOSE OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""25863.4915,34079.5138""}], ""ppName""=>""ADAM ROAD / DUNEARN CLOSE OFF STREET"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""A0025"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>12, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""870 mins"", ""geometries""=>[{""coordinates""=>""25863.4915,34079.5138""}], ""ppName""=>""ADAM ROAD / DUNEARN CLOSE OFF STREET"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""A0025"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""870 mins"", ""sunPHMin""=>""870 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>10, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.87964805188977, 1.3254390211870029]]",,,"[{""coordinates""=>""33156.0403,34185.9516""}]",,,,,C,A0028,ALJUNIED ROAD (MINOR) ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33156.0403,34185.9516""}], ""ppName""=>""ALJUNIED ROAD (MINOR) "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""A0028"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>19, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.79469990220413, 1.3306587896212663]]",,,"[{""coordinates""=>""23702.1769,34763.1123""}]",,,,,C,A0034,ANAMALAI AVENUE ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""23702.1769,34763.1123""}], ""ppName""=>""ANAMALAI AVENUE "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""A0034"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>12, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.83689268410933, 1.310295683498279]]",,,"[{""coordinates""=>""28397.8013,32511.4312""}]",,,,,B,A0035,ANTHONY ROAD OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""28397.8013,32511.4312""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""ANTHONY ROAD OFF STREET"", ""endTime""=>""11.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0035"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>52, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""28397.8013,32511.4312""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""ANTHONY ROAD OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.75"", ""startTime""=>""11.00 AM"", ""ppCode""=>""A0035"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>52, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""28397.8013,32511.4312""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""ANTHONY ROAD OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""05.00 PM"", ""ppCode""=>""A0035"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>52, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""28397.8013,32511.4312""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""ANTHONY ROAD OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0035"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>52, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""28397.8013,32511.4312""}], ""remarks""=>""Per min charging. Parking charge between 10.30pm & 7am is capped at $5"", ""ppName""=>""ANTHONY ROAD OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0035"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>52, ""parkingSystem""=>""B"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.8451444394788, 1.3869570233552537]]",,,"[{""coordinates""=>""29316.1028,40988.2535""}]",,,,,C,A0036,ANG MO KIO STREET 62 ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29316.1028,40988.2535""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 62 "", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0036"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>15, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29316.1028,40988.2535""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 62 "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0036"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>15, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""29316.1028,40988.2535""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 62 "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0036"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>15, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.84923314034353, 1.387705659016846]]",,,"[{""coordinates""=>""29771.1219,41071.0365""}]",,,,,C,A0037,ANG MO KIO STREET 64 ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29771.1219,41071.0365""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 64 "", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0037"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>11, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29771.1219,41071.0365""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 64 "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0037"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>11, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""29771.1219,41071.0365""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 64 "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0037"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>11, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.78888520586173, 1.2933996538361359]]",,,"[{""coordinates""=>""23054.9879,30643.1983""}]",,,,,C,A0043,AYER RAJAH CRESCENT ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""23054.9879,30643.1983""}], ""remarks""=>""Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily."", ""ppName""=>""AYER RAJAH CRESCENT "", ""endTime""=>""07.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0043"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>21, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.8817878600754, 1.3138921701076636]]",,,"[{""coordinates""=>""33394.2043,32909.1642""}]",,,,,B,A0046,ALJUNIED ROAD OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33394.2043,32909.1642""}], ""ppName""=>""ALJUNIED ROAD OFF STREET"", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0046"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>13, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33394.2043,32909.1642""}], ""ppName""=>""ALJUNIED ROAD OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0046"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>13, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""33394.2043,32909.1642""}], ""ppName""=>""ALJUNIED ROAD OFF STREET"", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0046"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkingSystem""=>""B"", ""parkCapacity""=>13, ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.84824707074532, 1.3857089081652867]]",,,"[{""coordinates""=>""29661.3865,40850.2452""}]",,,,,C,A0048,ANG MO KIO STREET 63 ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29661.3865,40850.2452""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 63 "", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0048"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>45, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29661.3865,40850.2452""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 63 "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0048"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>45, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""29661.3865,40850.2452""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANG MO KIO STREET 63 "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0048"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>45, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.8921362094214, 1.3973398404838546]]",,,"[{""coordinates""=>""34545.6529,42136.4114""}]",,,,,C,A0052,ANCHORVALE CRESCENT HEAVY VEHICLE PARK,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""34545.6529,42136.4114""}], ""remarks""=>""Reserved for Season Ticket Holders from 7.00 pm to 7.00 am daily."", ""ppName""=>""ANCHORVALE CRESCENT HEAVY VEHICLE PARK"", ""endTime""=>""07.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0052"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>298, ""parkingSystem""=>""C"", ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.88618087926423, 1.3975759910677952]]",,,"[{""coordinates""=>""33882.9035,42162.508""}]",,,,,C,A0054,ANCHORVALE STREET ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33882.9035,42162.508""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANCHORVALE STREET "", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0054"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>66, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33882.9035,42162.508""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANCHORVALE STREET "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0054"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>66, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""33882.9035,42162.508""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""ANCHORVALE STREET "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0054"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>66, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.88453534940528, 1.3549805145678464]]",,,"[{""coordinates""=>""33699.8791,37452.5108""}]",,,,,C,A0057,AROOZOO AVENUE ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33699.8791,37452.5108""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""AROOZOO AVENUE "", ""endTime""=>""10.30 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""07.00 AM"", ""ppCode""=>""A0057"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>9, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""33699.8791,37452.5108""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""AROOZOO AVENUE "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0057"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>9, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""510 mins"", ""geometries""=>[{""coordinates""=>""33699.8791,37452.5108""}], ""remarks""=>""Parking charge between 10.30pm & 7am is capped at $5."", ""ppName""=>""AROOZOO AVENUE "", ""endTime""=>""07.00 AM"", ""weekdayRate""=>""$5.00"", ""startTime""=>""10.30 PM"", ""ppCode""=>""A0057"", ""sunPHRate""=>""$5.00"", ""satdayMin""=>""510 mins"", ""sunPHMin""=>""510 mins"", ""parkCapacity""=>9, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$5.00""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.80933682918901, 1.3245552205676616]]",,,"[{""coordinates""=>""25331.1094,34088.1902""}]",,,,,C,B0001,BUKIT TIMAH ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""25331.1094,34088.1902""}], ""ppName""=>""BUKIT TIMAH ROAD "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0001"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>11, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""570 mins"", ""geometries""=>[{""coordinates""=>""25331.1094,34088.1902""}], ""ppName""=>""BUKIT TIMAH ROAD "", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0001"", ""sunPHRate""=>""$0.00"", ""satdayMin""=>""570 mins"", ""sunPHMin""=>""0 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.85996983377596, 1.301347713446865]]",,,"[{""coordinates""=>""30966.0812,31522.0261""}]",,,,,C,B0002,BAGHDAD STREET ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""30966.0812,31522.0261""}], ""remarks""=>"" Partial Road Closure on Fridays from 3pm to 1am (next day), and on Sat/Sun/PH/Eve of PH from 12pm to 1am (next day). No Parking at affected parking lots."", ""ppName""=>""BAGHDAD STREET "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0002"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkCapacity""=>20, ""parkingSystem""=>""C"", ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[103.706967, 1.359146]",,,"",,,,,C,B0004,BULIM AVENUE HVP ,,,"[{""weekdayMin""=>""30 mins"", ""ppName""=>""BULIM AVENUE HVP "", ""endTime""=>""07.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""07.00 AM"", ""ppCode""=>""B0004"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>439, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20"", ""lat""=>1.359146, ""lon""=>103.706967}]",,,Point,,,
,,,,,,,,,,,,"[[103.84401845179258, 1.2811442355469809]]",,,"[{""coordinates""=>""29190.8457,29288.0166""}]",,,,,C,B0005,BANDA STREET / SAGO LANE OFF STREET,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29190.8457,29288.0166""}], ""ppName""=>""BANDA STREET / SAGO LANE OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0005"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>38, ""vehCat""=>""Car"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29190.8457,29288.0166""}], ""ppName""=>""BANDA STREET / SAGO LANE OFF STREET"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""05.00 PM"", ""ppCode""=>""B0005"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>38, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29190.8457,29288.0166""}], ""ppName""=>""BANDA STREET / SAGO LANE OFF STREET"", ""endTime""=>""05.00 PM"", ""weekdayRate""=>""$2.40"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0005"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>4, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$2.40""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""29190.8457,29288.0166""}], ""ppName""=>""BANDA STREET / SAGO LANE OFF STREET"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""05.00 PM"", ""ppCode""=>""B0005"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>4, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}, {""weekdayMin""=>""870 mins"", ""geometries""=>[{""coordinates""=>""29190.8457,29288.0166""}], ""ppName""=>""BANDA STREET / SAGO LANE OFF STREET"", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.65"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0005"", ""sunPHRate""=>""$0.65"", ""satdayMin""=>""870 mins"", ""sunPHMin""=>""870 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>5, ""vehCat""=>""Motorcycle"", ""satdayRate""=>""$0.65""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.8593337295624, 1.314041997371739], [103.8581088917275, 1.3142968643689439]]",,,"[{""coordinates""=>""30895.274,32925.6941""}, {""coordinates""=>""30758.961,32953.8746""}]",,,,,C,B0008,BEATTY ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""30895.274,32925.6941""}, {""coordinates""=>""30758.961,32953.8746""}], ""ppName""=>""BEATTY ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0008"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>32, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}]",,,LineString,,,
,,,,,,,,,,,,"[[103.85392492906061, 1.3109819358870507]]",,,"[{""coordinates""=>""30293.3291,32587.3226""}]",,,,,C,B0011,BIRCH ROAD ,,,"[{""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""30293.3291,32587.3226""}], ""ppName""=>""BIRCH ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$0.60"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0011"", ""sunPHRate""=>""$0.60"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>14, ""vehCat""=>""Car"", ""satdayRate""=>""$0.60""}, {""weekdayMin""=>""30 mins"", ""geometries""=>[{""coordinates""=>""30293.3291,32587.3226""}], ""ppName""=>""BIRCH ROAD "", ""endTime""=>""10.00 PM"", ""weekdayRate""=>""$1.20"", ""startTime""=>""08.30 AM"", ""ppCode""=>""B0011"", ""sunPHRate""=>""$1.20"", ""satdayMin""=>""30 mins"", ""sunPHMin""=>""30 mins"", ""parkingSystem""=>""C"", ""parkCapacity""=>1, ""vehCat""=>""Heavy Vehicle"", ""satdayRate""=>""$1.20""}]",,,LineString,,,
